#id	warrant0	warrant1	correctLabelW0orW1	reason	claim	debateTitle	debateInfo
9952772_729_A3TKD7EJ6BM0M5	food tasting better will make people overeat	food tasting better will make people enjoy their food And eat less	1	Salt makes food taste better	Salt should have A place at the table	Should Salt Have A Place at the Table	More restaurants have been doing without salt shakers Some chefs say that sensible Some diners find it annoying
3173925_242_A1I4CYG5YDFTYM	home schoolers are simply an alternative To public school And deserve some sort <unk> financial help To help students get educated	home schoolers are not simply an alternative To public school And don't deserve some sort <unk> financial help To help students get educated	1	All people must be responsible for funding public schools with tax money in my opinion	Home schoolers do not deserve A tax break	Do Home Schoolers Deserve A Tax Break	Some conservatives want A federal credit for families who teach their children at home What are its chances in the new Congress
11650201_63_A104V8NZIQFN2F	destroying Israel isn't the way To go	destroying Israel is the way To go	0	Arabs main goal is To destroy israel	hamas <unk> unity can't lead To mideast peace	Can hamas <unk> Unity Lead To Mideast Peace	Will A reconciliation between Fatah And Hamas improve the chances <unk> arab israeli peace which have dimmed as u s backed talks foundered
3234363_899_A1CF6U3GF7DZEJ	human nature excels only under pressure	human nature won't excel under pressure	1	Forcing A poet To practice science does not produce A top notch scientist but fine tuning literary skills can make A great poet or literary artist	Extreme parenting is counterproductive	Is Extreme Parenting Effective	Does strict control <unk> A child life lead To greater success or can it be counterproductive
5907773_300_A34QZDSTKZ3JO9	the people that travel there are not only rich tourists	the only people that travel there are rich tourists	0	Hosting the Olympics is A waste <unk> money	Olympics are more trouble	Are the Olympics More Trouble Than They're Worth	London And Rio de Janeiro saw the Games as an opportunity But will the cities change for the better And at what cost
9952573_220_A1DJNUJZN8FE7N	most people can exercise moderate control	most people can't exercise moderate control	0	Salt shakers permit diners To control the amount <unk> salt in their food	Salt should have A place at the table	Should Salt Have A Place at the Table	More restaurants have been doing without salt shakers Some chefs say that sensible Some diners find it annoying
9043593_0_A104V8NZIQFN2F	the NBA will be fun To watch	the NBA was never that fun To watch anyway	0	The slam dunk has lessened the attraction <unk> watching an NBA game	Rim should be raised	Raise the Rim	Many basketball players today are A foot taller than players were in the <num> s the rim is no longer out <unk> reach Should it be raised
9846734_289_AE861G0AY5RGT	zest isn't as important as being knowledgeable	zest is just as important as being knowledgeable	1	Experienced teachers lose their zest by the 6th or 7th year	Teachers do not need To have experience	Do Teachers Need To Have Experience	Many charter schools rely on young inexperienced but motivated people who quit after A few years. Is that A good idea
9863387_192_A1HKYY6XI2OHO1	many students get distracted when needing To commute even short distances	many students don't get distracted when needing To commute	1	Most Americans live within commuting distance <unk> universities	Students should live off campus	Should Students Live on Campus or Off	Is living in A dormitory worth the expense Does living elsewhere mean missing out on the college experience
5477994_372_A1HKYY6XI2OHO1	sports is A part <unk> education	sports isn't A part <unk> education	0	Those choosing To home school should not be allowed To just take what they want from public education	home schoolers should not play for high school teams	Should home schoolers Play for High School Teams	home schoolers may not want their children in the classroom but they'd like To see them on the football field Is that their right
7952666_625_A3PILUAB7LZGWQ	limitless information is now as close as our finger tip at all times	limitless information is not always as close as our finger tip	1	Libraries have always been about making information available To all people.	We need libraries	Do We Still Need Libraries	What are libraries for And how should they evolve
11320634_0_A34QZDSTKZ3JO9	writing is as valuable as other skills	writing is not as valuable as other skills	0	Removing the essay portion <unk> the SAT sends A message that writing is not A valuable skill	Writing can be assessed	Can Writing Be Assessed	The SAT is making the essay component <unk> the college admissions exam optional Is this A sign that writing can't be properly graded
4425815_162_A34QZDSTKZ3JO9	students already know how To read books And access information	students don't know how To read books And access information	1	Good research papers will require students To access real books And information	Research papers are A useful exercise for college students	Are Research Papers A Waste <unk> Time	Has the Internet made research papers A useless exercise for college students Is there A better way To assess knowledge
3235492_212_A1I4CYG5YDFTYM	cracking down was done in one instance then she learned And was able To carry on without so much strict guidance	cracking down was done in many instances then she learned And was able To carry on with strict guidance	1	My daughter was simply lazy And not doing work by cracking down I was able To get her To improve her grades	Extreme parenting leads To greater success	Is Extreme Parenting Effective	Does strict control <unk> A child life lead To greater success or can it be counterproductive
2326100_179_A1DJNUJZN8FE7N	the nations population wont accept A universal ID	the nations population will accept A universal ID	1	Gambling can be regulated through the use <unk> A universal id	Internet gambling should be legalized	Should Internet Gambling Be Legalized	The potential boon for cash strapped states versus the social costs associated with addiction
11891193_261_A1CF6U3GF7DZEJ	schools with high dropout rates don't really serve A purpose	schools with high dropout rates still serve A purpose	0	To avoid giving money To schools with high dropout rates	Government should grade colleges	Should the Government Grade Colleges	Should the government rate colleges To hold them accountable for graduation rates student debt And access for the poor And minorities
5611072_158_A104V8NZIQFN2F	society has always been this way	society has not always been this way	1	People don't know any wiser And don't have standards To judge quality	People are getting dumber	Are People Getting Dumber	Sometimes when you turn on the TV it hard not To wonder Is humanity devolving
4842409_143_A1I4CYG5YDFTYM	these commercials air both on the TV And on the internet it would ensure that everyone is properly informed	these commercials air only on the TV And on the internet it wouldn't ensure that everyone is properly informed	1	If we force people To vote political commercials would influence elections A lot more	Voting should not be mandatory	Should Voting Be Mandatory	Or are there already too many people casting ballots
9557758_243_A1DJNUJZN8FE7N	she should has shown she is quite capable	she should quit while she ahead	0	Queen Elizabeth II lead through difficult time periods And is A continued source <unk> pride for the United <unk>	Queen Elizabeth II should not step down	Should Queen Elizabeth II Step Down	As the British royal family welcomes the third in line To the throne is it time for the House <unk> Windsor To consider A retirement policy
5382541_98_AE861G0AY5RGT	most Americans are larger than inhabitants in Japan China And Europe the train would be uncomfortable	most Americans are not larger than inhabitants in Japan China And Europe the train would be comfortable	1	The vast trains in Europe Japan And China are comfortable	California needs high speed rail	Does California Need high speed Rail	Some say the state can't afford To build A rail line from Los Angeles To San francisco But maybe it can't afford not To
7951790_153_A1I4CYG5YDFTYM	all these things are readily available To everyone online	none <unk> these things are readily available To everyone online	1	Libraries have lots To offer in addition To books they provide music dvd magazines And more	We need libraries	Do We Still Need Libraries	What are libraries for And how should they evolve
9944713_82_A34QZDSTKZ3JO9	we can't get iodine in supplements	we can get iodine in supplements	0	Iodine in salt is necessary	Salt should have A place at the table	Should Salt Have A Place at the Table	More restaurants have been doing without salt shakers Some chefs say that sensible Some diners find it annoying
6812058_695_A1Z6F664MYBMVI	future generations will believe it is ok To do these drugs	future generations can make their own decisions	1	It is their own discretion if they want To take drugs that will affect only themselves in the long run	Doping should be allowed	Should Doping Be Allowed	It A constant scandal in cycling baseball And at the olympics Testing doesn't eliminate the drugs Should we just accept them
7528221_101_AE861G0AY5RGT	in instances <unk> large scale devastation the local government wouldn't collapse	in instances <unk> large scale devastation the local government could collapse	0	Disasters are locally handled by officials And neighbors	We don't need FEMA	Do We Really Need FEMA	Should the states or private companies take over FEMA responsibilities for emergency response
7979843_984_A1I4CYG5YDFTYM	this is free information available online To everyone	this is free information available To everyone	1	Public libraries provide equal access To information for all citizens for both recreation And education	We need libraries	Do We Still Need Libraries	What are libraries for And how should they evolve
7441792_159_A34QZDSTKZ3JO9	people do not <unk> the shows like any other	people do <unk> the shows like any other	0	Criticism needs To be strongly raised when A reality show is sexist racist or misogynistic	Reality shows are worse than other TV	Are Reality Shows Worse Than Other TV	Is A bad reality show worse than A bad sit com Is A compelling one less important than A compelling scripted drama
7952465_337_AE861G0AY5RGT	we have community centers And no one reads books	we don't have enough community centers even if no one reads books	1	Libraries function as community centers as well as lending out books	We need libraries	Do We Still Need Libraries	What are libraries for And how should they evolve
12404722_129_A34QZDSTKZ3JO9	police respond To even very minor violations that could be handled among civilians	police respond To even very minor violations that could not be handled among civilians	1	Enforcing minor violations sets the level <unk> civility that is To be expected in neighborhoods	Strictly enforcing minor violations deter more serious crime	Is Broken Windows A Broken Policy for Police	Does strictly enforcing minor violations deter more serious crime or simply harass And antagonize residents <unk> high crime neighborhoods
5358339_27_A1DJNUJZN8FE7N	we should respect those wishes	we don't need To respect those wishes	1	The parents that want To control learning are narrow minded And ignorant And wish their children To be the same	Parents should not control what kids learn at school	Should Parents Control What Kids Learn at School	In New Hampshire parents can tailor each child curriculum To avoid objectionable content Does that turn education into A private right instead <unk> A public good
9950813_449_A1I4CYG5YDFTYM	the chef has already added enough salt it is unhealthy To add more	the chef doesn't know the proper amount <unk> salt that healthy for you	1	Salt is one <unk> the best ways To enhance flavor	Salt should have A place at the table	Should Salt Have A Place at the Table	More restaurants have been doing without salt shakers Some chefs say that sensible Some diners find it annoying
10948971_587_A104V8NZIQFN2F	the government designed the rules for big banks	the government didn't designed the rules for big banks	1	Big banks will only look out for themselves And then drain the government when they fail	Big banks are out <unk> control	Are Big Banks Out <unk> Control	Does the lack <unk> legal compliance that have cost banks billions in fines show that some have gotten too big To manage properly
7979843_984_A1CF6U3GF7DZEJ	equal access is not guaranteed in A capitalist society	equal access is guaranteed in A capitalist society	1	Public libraries provide equal access To information for all citizens for both recreation And education	We need libraries	Do We Still Need Libraries	What are libraries for And how should they evolve
6022328_510_A104V8NZIQFN2F	conventional science has seldom been proven wrong	conventional science has been proven wrong on many occassions	0	All evidence supports that humans are omnivores	Veganism is not good for everyone	Is Veganism Good For Everyone	Maybe some <unk> us simply weren't built To be vegans Is the diet good for everyone
13039830_179_A1CF6U3GF7DZEJ	we can live with A minor dent in our economy	we can't live with A minor dent in our economy	1	The embargo hurts our own economy	The U.S. should lift sanctions with Cuba	Hitting Restart With Cuba	Should the U.S. lift sanctions And establish diplomatic relations with Cuba
4062498_730_A34QZDSTKZ3JO9	not everyone can learn To use information	anyone can learn To use information	0	A librarian can lead the school in information resource management And use	School librarians are not expendable	Are School Librarians Expendable	States And cities are under severe budget constraints They are turning To the library
10095324_0_AE861G0AY5RGT	Obamacare is being revamped And is better each year	Obamacare is worse each year	1	It is not A top notch plan	Obamacare is not working	Is Obamacare Working	The law is starting To take effect Were the dire predictions correct or is it lowering costs And expanding access
2340838_291_A2GHGJP29KRWOQ	<unk> allow our <unk> To act out its fears in A safe environment	<unk> don't allow our <unk> To act out its fears in A safe environment	1	Controlling nightmares leads To being better rested	We should manipulate our dreams	Should We Manipulate Our Dreams	Nightmares have been seen variously as omens or sources <unk> self knowledge Should we replace them with happier dreams
2876850_76_AE861G0AY5RGT	large scale farms are the worst ones for the nation	large scale farms are the best ones for the nation	0	It would be better To impose tariffs on foreign imports than To use tax dollars To support farmers since many farms are large scale industrial enterprises And many farmers are millionaires	Farm subsidies do not protect national security	Do Farm Subsidies Protect National Security	Some new House Republicans who pledged To cut spending defend the flow <unk> money To their states Will the system be changed
6812570_102_A1I4CYG5YDFTYM	athletes would be willing To take that risk if it meant A higher chance at winning	athletes shouldn't be willing To take that risk just because it means A higher chance at winning	1	Doping affects the persons long term health for A short term gain	Doping should not be allowed	Should Doping Be Allowed	It A constant scandal in cycling baseball And at the olympics Testing doesn't eliminate the drugs Should we just accept them
3651071_117_APW9F8OTJ4KXO	technical issues can be solved And they can be viewed as A tradeoff for classroom distractions	technical issues cannot always be solved And they cannot be viewed as A tradeoff for classroom distractions	1	Often there are technical problems in online education platforms	Online classes are not the best way To teach	Can Young Students Learn From Online Classes	Online courses are increasingly common in high schools And middle schools Is this the best way To teach that age group
11179191_628_A1HKYY6XI2OHO1	those people won't send money back home To fund drug lords	those people send money back home To fund drug lords	0	Millions <unk> people will get authorized To work or will return home To improve their lives with work	All immigrants should get ID cards	Should All Immigrants Get ID Cards	Should cities issue identification for anyone who has no passport or driver license even if they are not in the country legally
11968452_94_A34QZDSTKZ3JO9	research on pot proved it okay	research on pot proved it not good	0	Research on marijuana was conducted for <num> years before being made legal in <unk>	Colorado didn't go too far with pot	Did Colorado Go Too Far With Pot	Was the move To legalize marijuana done too quickly Do changes need To be made To their approach
5382541_98_A104V8NZIQFN2F	Americans do not know how To do comfort right	Americans know A lot about how To do comfort right	1	The vast trains in Europe Japan And China are comfortable	California needs high speed rail	Does California Need high speed Rail	Some say the state can't afford To build A rail line from Los Angeles To San francisco But maybe it can't afford not To
9859903_0_A1I4CYG5YDFTYM	the campus is not patrolled And not safer for students	the campus is patrolled And safer for students	0	Living near campus in co op housing offers the benefits <unk> living in groups And lower costs	Students should live off campus	Should Students Live on Campus or Off	Is living in A dormitory worth the expense Does living elsewhere mean missing out on the college experience
3176054_0_A2JKETV64OU7DY	homeschooling is A cheap And easy process	homeschooling is an expensive And difficult process	0	Homeschooling is A choice	Home schoolers do not deserve A tax break	Do Home Schoolers Deserve A Tax Break	Some conservatives want A federal credit for families who teach their children at home What are its chances in the new Congress
12628825_223_APW9F8OTJ4KXO	the Kurds are already fighting against ISIS	the Kurds are also fighting against ISIS	0	The U.S. should support the Kurds only	The U.S. should not work with Assad To fight ISIS	Should the U.S. Work With Assad To Fight ISIS	Is the militant group such A threat To the United States that working with the despised Syrian dictator would be in the national interest
4845332_217_AE861G0AY5RGT	Australians are nothing like Americans	Australians are like Americans	1	It works for <unk>	Voting should be mandatory	Should Voting Be Mandatory	Or are there already too many people casting ballots
12118061_0_A1I4CYG5YDFTYM	the pros outweigh the cons And can offer A better path To citizenship	the pros do not outweigh the cons And can not offer A better path To citizenship	1	The idea <unk> allowing states To grant citizenship may have historical roots but it has serious drawbacks	State citizenship is not the answer To immigration reform	Citizen <unk> the State <unk> New York	Is state citizenship the answer To immigration reform
7638928_211_A1HKYY6XI2OHO1	none <unk> us can profit from chaos	we can all profit from chaos	0	Germany exiting the Euro would cause depression And nationalism in other states resulting in chaos	Germany should not abandon the Euro	Should Germany Abandon the Euro	The repercussions <unk> Greece leaving the euro zone have been widely debated But what if Germany left instead
8385921_17_A3PILUAB7LZGWQ	these are basic knowledge that may not be taught by parents	these are basic knowledge the should be taught by parents	0	Preschools teach important skills such A taking turns movement And <unk>	Public preschool is A smart investment	Is Public Preschool A Smart Investment	Would quality child care that included A preschool curriculum be A better national goal
7367053_312_A1HKYY6XI2OHO1	any person with an open orifice can express an informed opinion	not every person with an open orifice can express an informed opinion	1	Critiques are needed To call them out on the things they might have not seen for themselves even if the critique isn't the most positive thing	We need professional critics	Do We Need Professional Critics	Can professional criticism stay relevant in A media landscape overflowing with opinions
12070390_173_A1HKYY6XI2OHO1	rich people do not deserve all the perks	rich people deserve all the perks	0	Those with the most money will always come out on top	The new apps is A way To sell what was once free	Should Restaurant Reservations Be for Sale	Do new apps usefully provide A way for people To get into popular restaurants or are they just another way To sell what was once free
5476726_459_A1CF6U3GF7DZEJ	what works in OH may work elsewhere	what works in OH may not work elsewhere	0	Has worked quite well in West Chester <unk>	home schoolers should play for high school teams	Should home schoolers Play for High School Teams	home schoolers may not want their children in the classroom but they'd like To see them on the football field Is that their right
2701138_335_A3TKD7EJ6BM0M5	being exposed To other cultures is beneficial	being exposed To other cultures is dangerous	0	Humanities courses ensure students are exposed To other cultures	Colleges need humanities programs	Do Colleges Need French Departments	With humanities programs being cut at many universities what do students stand To lose
11404235_0_A1DJNUJZN8FE7N	I can protect myself if i so choose	I cannot protect myself if i so choose	1	We all have A right To be protected against communicable diseases which cause serious issues or death	Vaccination should be mandatory for all children	Making Vaccination Mandatory for All Children	Should parents no longer be allowed To get religious or philosophical exemptions from having their children immunized
5374084_199_A34QZDSTKZ3JO9	too many people would crowd the rail To enjoy the benefits	not many people would crowd the rail To enjoy the benefits	1	Others enjoy the fast And clean benefits	California needs high speed rail	Does California Need high speed Rail	Some say the state can't afford To build A rail line from Los Angeles To San francisco But maybe it can't afford not To
11540283_291_A2QVMCGDLTWV9	various forms <unk> media do that job perfectly well	various forms <unk> media do not do that job perfectly well	1	To tell the story And preserve the sounds	Rock Hall <unk> Fame matters	Does the Rock Hall <unk> Fame Matter	Amid the usual debate about who belongs in the Hall <unk> Fame And who gets To decide why should music lovers care
9419257_447_APW9F8OTJ4KXO	the world is populated enough And women are not doing anyone any favors by procreating	the world is not populated enough	1	Longer wait times increase the probability <unk> needing fertility procedures	Women should not delay motherhood	Should Women Delay Motherhood	Women are waiting longer To start families What are the pros And cons <unk> motherhood at <num> <num> <num> And beyond
5477994_372_AYFOAD75CRBKE	parents should pay A fee	<unk> are paying A cost for not utilizing public schools	1	Those choosing To home school should not be allowed To just take what they want from public education	home schoolers should not play for high school teams	Should home schoolers Play for High School Teams	home schoolers may not want their children in the classroom but they'd like To see them on the football field Is that their right
7073280_263_A2D7S8Y2FAUWMC	israel is not our ally	israel is our ally And we need To show solidarity	0	The US sides blindly with Isreal despite what could be proof that it is not the best route	Supporting Israel hurts	Has Support for Israel Hurt U.S. Credibility	Is support for Israel so entrenched in American politics that the U.S. has lost credibility And influence in the Middle East
9953236_359_A2JKETV64OU7DY	there are easier ways To keep salt intake under control	there are easy ways To keep salt intake under control	1	My salt intake is medicinal And catered To my individual needs	Salt should have A place at the table	Should Salt Have A Place at the Table	More restaurants have been doing without salt shakers Some chefs say that sensible Some diners find it annoying
2699384_191_A34QZDSTKZ3JO9	students can learn the language when they are touring the country	students can't easily learn the language when they are touring the country	1	Those who find successful careers after college often spend their time touring Europe after they are done with their education	Colleges need humanities programs	Do Colleges Need French Departments	With humanities programs being cut at many universities what do students stand To lose
6028049_248_A1CF6U3GF7DZEJ	these colleges educate our ruling elite which we need	these colleges educate our ruling elite which we do not need	1	Harvard is very wealthy And that money could provide education To thousands Instead it just serves To suggest that Harvard provides A superior education	Wealthy colleges do not deserve tax breaks	Do Wealthy Colleges Deserve Their Tax Breaks	Should government change its tax exemption policies for universities as A way <unk> equalizing educational resources in America
7447002_600_A1I4CYG5YDFTYM	that is not what acting is	that is essentially what acting is anyway	0	Reality shows fake misery drama And embarrassment And pretend as though it is real	Reality shows are worse than other TV	Are Reality Shows Worse Than Other TV	Is A bad reality show worse than A bad sit com Is A compelling one less important than A compelling scripted drama
11891604_674_A1LZPWVZRTUZD0	the government should not serve taxpayers in this way	the government should serve taxpayers in this way	1	Government grading colleges would serve taxpayers who expect high results from colleges	Government should grade colleges	Should the Government Grade Colleges	Should the government rate colleges To hold them accountable for graduation rates student debt And access for the poor And minorities
3176054_0_A2QVMCGDLTWV9	homeschooling is as valid A choice as public schooling	homeschooling is not as valid A choice as public schooling	1	Homeschooling is A choice	Home schoolers do not deserve A tax break	Do Home Schoolers Deserve A Tax Break	Some conservatives want A federal credit for families who teach their children at home What are its chances in the new Congress
6026123_88_AE861G0AY5RGT	we haven't evolved beyond our original requirements	we have evolved beyond our original requirements	0	We are made To be omnivores	Veganism is not good for everyone	Is Veganism Good For Everyone	Maybe some <unk> us simply weren't built To be vegans Is the diet good for everyone
13657334_419_A3TKD7EJ6BM0M5	war crimes And torture aren't A necessary reality	war crimes And torture are A necessary reality	0	The CIA has historically been involved in war crimes And torture	We don't need the <abbv>	Do We Need the <abbv>	Would the security needs <unk> the United States be better served if the agency were dismantled
2700703_505_A1CF6U3GF7DZEJ	I could get that now online	I can't get that now online	1	My French studies were the most relevant part <unk> my academics background being fluent in French is highly valuable	Colleges need humanities programs	Do Colleges Need French Departments	With humanities programs being cut at many universities what do students stand To lose
6861302_449_A104V8NZIQFN2F	only advanced countries should be allowed To dominate the Olympic games	all countries should be allowed To dominate the Olympic games	1	If doping were allowed the Olympics would become about which countries can afford the best technology rather than the spirit <unk> the sport itself	Doping should not be allowed	Should Doping Be Allowed	It A constant scandal in cycling baseball And at the olympics Testing doesn't eliminate the drugs Should we just accept them
11894812_0_A34QZDSTKZ3JO9	the government grades public schools	the government doesn't grade public schools	1	Public schools before college should be the main focus <unk> the government	Government should not grade colleges	Should the Government Grade Colleges	Should the government rate colleges To hold them accountable for graduation rates student debt And access for the poor And minorities
9417806_386_A104V8NZIQFN2F	some grandparents don't have racist And outdated modes <unk> thinking	grandparents are full <unk> racist And outdated modes <unk> thinking	0	Kids wish To know their grandparents	Women should not delay motherhood	Should Women Delay Motherhood	Women are waiting longer To start families What are the pros And cons <unk> motherhood at <num> <num> <num> And beyond
11411383_0_A104V8NZIQFN2F	vaccination is not what is best for children	vaccination is what is best for children	0	Parents muse be able To choose what is best for their children And family	Vaccination should not be mandatory for all children	Making Vaccination Mandatory for All Children	Should parents no longer be allowed To get religious or philosophical exemptions from having their children immunized
7097300_432_A1DJNUJZN8FE7N	organic foods rarely contain deadlier bacteria	organic foods often contain even deadlier bacteria	0	Continuing To eat chemically manipulated foods is bad for the human body which struggles To eliminate these foreign substances	Organic food is worth the expense	Is Organic Food Worth the Expense	A recent study questions the nutritional value <unk> organic food but are there other benefits Is it smart To go organic in A time <unk> global food shortages
13556994_112_A34QZDSTKZ3JO9	the charter schools do have bad children	the charter schools do not have bad children	1	Extra suspensions in charter schools are A failure <unk> their business model And should be liable for results And restitution	Charter schools are cherry picking students	Keeping Only the Best Behaved	Are charter schools with their high rates <unk> suspension And expulsion cherry picking students
12536410_694_A2JKETV64OU7DY	major manufacturers going out <unk> business would benefit the economy	major manufacturers going out <unk> business would destroy the economy	0	3D printing allows for low cost rapid prototypes And does not require high volumes as traditional manufacturing does	<num> d printing will change the world	Will <num> d Printing Change the World	For all the hype over three dimensional printing it still unclear exactly how And when it will have an impact on our daily lives
6950733_110_A1I4CYG5YDFTYM	they are an ally that can prove valuable in the future because <unk> their location And information they may have about wars in the area	they are an ally that won't prove valuable in the future because <unk> their location And lack <unk> information about wars in the area	1	Supporting Israel creates sympathy for your favorite nation And can cause you To enter quarrels without proper justification or inducement	Supporting Israel hurts	Has Support for Israel Hurt U.S. Credibility	Is support for Israel so entrenched in American politics that the U.S. has lost credibility And influence in the Middle East
6896111_56_A1CF6U3GF7DZEJ	the collapse <unk> the market could possibly lead To worse things	the collapse <unk> the market could possibly lead To better things	0	Without capital gains tax the market would collapse	Do not stop taxing capital gains	Should We Stop Taxing Capital Gains	Would eliminating taxes on investment And savings help the economy grow or simply create more inequality
3647761_443_A1CF6U3GF7DZEJ	they also learn from the computer or phone	they do not learn from the computer or phone	1	A person learns A lot through peer interactions And discussions	Online classes are not the best way To teach	Can Young Students Learn From Online Classes	Online courses are increasingly common in high schools And middle schools Is this the best way To teach that age group
7950969_0_A2QVMCGDLTWV9	homelessness has been solved	homelessness has not been solved	1	Libraries provide help for the homeless including temporary shelter And career resources	We need libraries	Do We Still Need Libraries	What are libraries for And how should they evolve
2272145_300_A34QZDSTKZ3JO9	some teachers have law credentials	few teachers have law credentials	1	I am insulted that good teachers being replaced by teachers waiting for A year or two To get into law school or A better paying job	TFA has not raised the status <unk> teachers	Teaching The Passion And the Profession	Has Teach for America raised the status <unk> public school teachers
6129077_486_A34QZDSTKZ3JO9	long life span will not overcrowd the globe	long life span can overcrowd the globe	0	It helps the environment And extends the life span	Veganism is good for everyone	Is Veganism Good For Everyone	Maybe some <unk> us simply weren't built To be vegans Is the diet good for everyone
10224439_333_A1I4CYG5YDFTYM	That money will generate revenue into the economy people aren't aware the risks <unk> gambling And aren't responsible for controlling themselves	That money will generate revenue into the economy people are aware the risks <unk> gambling And are responsible for controlling themselves	0	Casinos will cause more debt from people losing their life savings there	Casinos are too much <unk> A gamble	Are Casinos Too Much <unk> A Gamble	Do the economic And fiscal benefits <unk> casinos outweigh their social And economic costs
7957857_673_A2OZTBCBOCHF9E	Most people have internet in their homes	some people have internet in their homes	1	Libraries provide internet for those that need it To do homework find employment And file taxes	We need libraries	Do We Still Need Libraries	What are libraries for And how should they evolve
11541348_56_A1OYYWJ2B7OQTD	there are many more important things To focus on	there are many important things To focus on in everyday life	1	The Rock Hall <unk> fame gives people distraction from everyday life	Rock Hall <unk> Fame matters	Does the Rock Hall <unk> Fame Matter	Amid the usual debate about who belongs in the Hall <unk> Fame And who gets To decide why should music lovers care
12412641_322_A1I4CYG5YDFTYM	these simply overcrowd cities And take over the skyline blocking the beauty <unk> nature	these add To the skyline And the beauty <unk> nature	1	Work from the Architects Collaborative And sculptors which includes many well known names have enhanced large cities	starchitects are not ruining cities	Are starchitects Ruining Cities	Are superstar architects who often work in cities they know little about creating buildings that don't mesh well with the surroundings
3526042_87_A1CF6U3GF7DZEJ	looks are more important than clean air	looks are less important than clean air	0	Prospect Park West looks better without A bike lane	New York bike lanes are not working	Are New York Bike Lanes Working	Mayor Koch bicycle network died quickly Mayor Bloomberg is remaking the streets <unk> the city What is the verdict so far
11896947_661_A34QZDSTKZ3JO9	we would be measuring the schools And not students	we would be measuring the students And not schools	1	Student learning can't be measured	Government should not grade colleges	Should the Government Grade Colleges	Should the government rate colleges To hold them accountable for graduation rates student debt And access for the poor And minorities
9308366_232_A1I4CYG5YDFTYM	the minimum wage for servers appears To be increasing And people would not be happy To pay more for A meal	the minimum wage for servers doesn't appear To be increasing And people would not be happy To pay more for A meal	0	Raise prices To actually provide something like A living wage To servers so they don't have To rely on unreliable tips	Not To tip	To Tip or Not To Tip	Should restaurants do away with tipping
6102751_110_AE861G0AY5RGT	nutrient requirements are not lower once you are vegan	nutrient requirements will be lower once you are vegan	0	Vegan diets do not supply enough nutrients	Veganism is not good for everyone	Is Veganism Good For Everyone	Maybe some <unk> us simply weren't built To be vegans Is the diet good for everyone
7952992_715_A2QVMCGDLTWV9	there are too few minority children	there are many minority children	1	Libraries provide access To books To minority children	We need libraries	Do We Still Need Libraries	What are libraries for And how should they evolve
6893364_66_A34QZDSTKZ3JO9	the working class shouldn't support the rich	the rich class shouldn't support the working class	1	Without capital gains taxes the working class will be shouldering the weight <unk> the rich	Do not stop taxing capital gains	Should We Stop Taxing Capital Gains	Would eliminating taxes on investment And savings help the economy grow or simply create more inequality
12538747_447_A3TKD7EJ6BM0M5	3D printing will not evolve into A niche market for collectors	3D printing will evolve into A niche market for collectors	0	3D printing technology will evolve And grow just like cell phones have	<num> d printing will change the world	Will <num> d Printing Change the World	For all the hype over three dimensional printing it still unclear exactly how And when it will have an impact on our daily lives
6951801_0_A34QZDSTKZ3JO9	the Israelis need help	the Israelis don't need help	1	Most Americans do not want To go To war with Iran in support <unk> A corrupt right wing Israeli government	Supporting Israel hurts	Has Support for Israel Hurt U.S. Credibility	Is support for Israel so entrenched in American politics that the U.S. has lost credibility And influence in the Middle East
12004909_78_A1LZPWVZRTUZD0	many will agree To A time restricted compete	no one will agree To A time restricted compete	0	If it is A time restricted noncompete with provisions for compensation for employment restrictions	Businesses should be allowed To have new employees sign noncompete deals	When Companies Close Doors To the Future	Should businesses be allowed To have new employees sign noncompete deals agreeing To not To work for competitors
7234455_763_A1DJNUJZN8FE7N	needed is not an overstatement	needed might be A tad <unk> an overstatement	0	Drones are needed To battle A repressive culture that results in oppressed women And dead soldiers	Drone attacts make more good	Do Drone Attacks Do More Harm Than Good	Strikes have fueled anti american sentiment but also have taken out some terrorist targets Are they making the U.S. safer or just more hated
7955845_189_AE861G0AY5RGT	poor people have not been given free internet by the state	poor people have been given free internet by the state	0	They provide internet access for the poor as well as other things	We need libraries	Do We Still Need Libraries	What are libraries for And how should they evolve
8370267_677_A34QZDSTKZ3JO9	customers would have submitted their information already	customers would not submitted their information yet	1	Corporations should cover the losses <unk> identity theft <unk> their customer if they are hacked And should be required To inform customer right away	Disclosure makes consumers safer	Should Companies Tell Us When They Get Hacked	Although hacking is common it rare for companies To talk about it. Would disclosure make consumers safer or just help hackers
7951790_153_A2JKETV64OU7DY	people often share these things already with neighbors And friends	people don't already share these things with neighbors And friends	1	Libraries have lots To offer in addition To books they provide music dvd magazines And more	We need libraries	Do We Still Need Libraries	What are libraries for And how should they evolve
13657334_547_A34QZDSTKZ3JO9	the CIA fights our wars	the CIA doesn't fight our wars	1	The CIA is only good for destabilizing governments And fighting proxy wars	We don't need the <abbv>	Do We Need the <abbv>	Would the security needs <unk> the United States be better served if the agency were dismantled
2338618_976_A247LJDZOGXJK6	I love adventures	I do not like adventures	0	Looking into my dreams gives me A look into my subconscious life And it is always an adventure	We should not manipulate our dreams	Should We Manipulate Our Dreams	Nightmares have been seen variously as omens or sources <unk> self knowledge Should we replace them with happier dreams
